Education,JoiningYear,City,PaymentTier,Age,Gender,EverBenched,ExperienceInCurrentDomain,LeaveOrNot
MASTERS,2017.0,New Delhi,2.0,34.0,MALE,Yes,2.0,0.0
Masters,2017.0,New Delhi,3.0,35.0,Female,No,2.0,0.0
bachelors,2014.0,Pune,3.0,23.0,Male,No,1.0,0.0
Bachelors,2015.0,Bangalore,3.0,29.0,Male,No,2.0,1.0
Bachelors,2015.0,Pune,3.0,32.0,Female,No,1.0,0.0
,2015.0,Bangalore,3.0,,,No,4.0,0.0
Bachelors,2014.0,Bangalore,3.0,28.0,Male,No,3.0,0.0
MASTERS,2015.0,PUNE,2.0,24.0,Female,No,2.0,0.0
Bachelors,2017.0,Bangalore,3.0,33.0,Male,No,4.0,0.0
PHD,2016.0,New Delhi,3.0,,MALE,No,0.0,0.0
Masters,2015.0,Pune,2.0,39.0,Female,No,2.0,0.0
Masters,2018.0,New Delhi,3.0,30.0,Female,Yes,2.0,1.0
Bachelors,2014.0,Bangalore,3.0,38.0,Female,No,5.0,1.0
Bachelors,2012.0,New Delhi,,36.0,Female,No,,0.0
Bachelors,2012.0,Pune,2.0,38.0,,No,,0.0
Bachelors,2013.0,Bangalore,3.0,24.0,Male,Yes,2.0,0.0
Bachelors,2016.0,Bangalore,3.0,28.0,Male,no,1.0,0.0
Bachelors,2015.0,Bangalore,3.0,35.0,Female,No,0.0,1.0
Bachelors,2013.0,NEW DELHI,3.0,23.0,Female,No,1.0,
Masters,2017.0,New Delhi,2.0,23.0,Female,No,1.0,1.0
Bachelors,2013.0,Bangalore,3.0,37.0,Male,No,5.0,0.0
Masters,2016.0,new delhi,3.0,24.0,Male,No,2.0,1.0
Bachelors,error,Pune,3.0,33.0,Male,Yes,4.0,0.0
Bachelors,2015.0,Bangalore,3.0,38.0,Female,NO,5.0,0.0
Bachelors,2015.0,Pune,,40.0,Male,Yes,0.0,0.0
Bachelors,2014.0,Bangalore,3.0,34.0,,No,,0.0
Masters,2017.0,New Delhi,2.0,26.0,Male,No,4.0,0.0
Bachelors,2016.0,Pune,3.0,-47.0,,No,,0.0
Bachelors,2016.0,Pune,3.0,,none,No,2.0,0.0
Bachelors,2018.0,Bangalore,3.0,35.0,Male,Yes,,1.0
PHD,2013.0,new delhi,3.0,27.0,Male,No,5.0,0.0
Masters,2013.0,New Delhi,3.0,,Female,No,3.0,0.0
Bachelors,2015.0,Bangalore,3.0,26.0,Female,No,4.0,
Bachelors,2017.0,Bangalore,3.0,40.0,Male,No,0.0,0.0
Masters,2017.0,Pune,2.0,27.0,Female,No,5.0,1.0
Bachelors,2016.0,Pune,3.0,38.0,Male,Yes,0.0,0.0
Bachelors,2014.0,New Delhi,3.0,34.0,Female,No,5.0,0.0
Masters,2017.0,Pune,2.0,24.0,Male,No,2.0,0.0
Bachelors,2104.426204825029,Bangalore,3.0,38.0,Male,No,,0.0
Bachelors,,Pune,1.0,37.0,,no,1.0,0.0
Bachelors,2015.0,Bangalore,3.0,22.0,Male,No,0.0,0.0
Bachelors,2014.0,New Delhi,3.0,29.0,Female,No,2.0,1.0
Bachelors,2014.0,pune,,37.0,Female,No,4.0,1.0
Bachelors,2016.0,Pune,3.0,23.0,Male,No,1.0,0.0
Bachelors,2012.0,New Delhi,,34.0,Female,No,2.0,0.0
Bachelors,2017.0,Bangalore,3.0,28.0,Male,No,2.0,0.0
Bachelors,2012.0,Pune,3.0,24.0,Male,Yes,2.0,0.0
Masters,2017.0,Bangalore,2.0,35.0,Female,No,0.0,0.0
Bachelors,2015.0,Bangalore,25.104331005232446,30.0,Male,No,2.0,
Bachelors,2018.0,Bangalore,error,33.0,Male,NO,4.0,1.0
Bachelors,2015.0,Bangalore,3.0,27.0,Female,No,5.0,0.0
Bachelors,2016.0,Bangalore,3.0,32.0,Male,NO,4.0,0.0
BACHELORS,2014.0,Pune,3.0,36.0,Female,no,5.0,0.0
Bachelors,2012.0,Bangalore,3.0,26.0,Male,Yes,4.0,0.0
,2012.0,Bangalore,1.0,35.0,Male,No,4.0,0.0
phd,2012.0,New Delhi,3.0,25.0,Male,No,3.0,0.0
Masters,2013.0,Bangalore,error,,Male,No,,1.0
Bachelors,2012.0,Bangalore,3.0,36.0,Female,,3.0,
Bachelors,2013.0,Bangalore,3.0,30.0,Male,No,1.0,0.0
Bachelors,2017.0,pune,2.0,37.0,Female,No,4.0,1.0
Bachelors,2016.0,Bangalore,3.0,40.0,Male,No,0.0,1.0
bachelors,2012.0,Bangalore,3.0,24.0,Male,No,2.0,0.0
Bachelors,2012.0,Bangalore,3.0,32.0,Male,No,4.0,0.0
Bachelors,2018.0,Pune,3.0,34.0,Male,No,0.0,1.0
Bachelors,2014.0,Pune,3.0,29.0,Male,No,3.0,
Bachelors,2012.0,Bangalore,3.0,23.0,Female,No,1.0,1.0
bachelors,2017.0,Pune,3.0,23.0,Male,No,1.0,22.207526878212015
Bachelors,2013.0,Bangalore,3.0,25.0,Female,No,3.0,0.0
Bachelors,2012.0,New Delhi,1.0,31.0,Female,No,3.0,0.0
masters,error,New Delhi,2.0,23.0,Male,No,,1.0
Bachelors,2014.0,Bangalore,3.0,140.47735463165102,Male,No,5.0,0.0
PHD,error,New Delhi,2.0,,Female,No,5.0,0.0
Bachelors,2016.0,Bangalore,3.0,33.0,Female,No,1.0,1.0
Bachelors,2013.0,Bangalore,3.0,23.0,Male,No,1.0,0.0
Masters,2017.0,New Delhi,2.0,140.47735463165102,Female,No,4.0,0.0
Bachelors,2015.0,Pune,2.0,37.0,Female,No,,1.0
Bachelors,2012.0,Bangalore,3.0,23.0,Male,No,1.0,0.0
Bachelors,2017.0,New Delhi,3.0,27.0,Male,No,5.0,0.0
Masters,2017.0,PUNE,2.0,140.47735463165102,Female,No,2.0,
Bachelors,2014.0,Bangalore,3.0,27.0,Female,No,5.0,0.0
Bachelors,2016.0,Bangalore,3.0,22.0,Male,No,0.0,0.0
Masters,2104.426204825029,,2.0,,Female,No,4.0,1.0
Bachelors,,Bangalore,3.0,40.0,,NO,3.0,0.0
Bachelors,2016.0,,3.0,33.0,Female,No,3.0,0.0
Bachelors,2104.426204825029,Bangalore,3.0,31.0,Male,No,0.0,0.0
Bachelors,2017.0,Pune,3.0,33.0,Male,,,
Bachelors,2015.0,New Delhi,3.0,30.0,Male,No,5.0,0.0
Bachelors,2015.0,New Delhi,3.0,33.0,Female,No,5.0,1.0
Masters,2017.0,New Delhi,3.0,33.0,Female,No,73.1163750232798,1.0
bachelors,2016.0,Pune,3.0,22.0,Male,No,0.0,0.0
Bachelors,2012.0,Pune,3.0,28.0,Male,No,2.0,0.0
BACHELORS,2013.0,,3.0,36.0,Male,No,4.0,0.0
Bachelors,,New Delhi,2.0,36.0,Female,,1.0,
Bachelors,2014.0,Pune,3.0,31.0,Female,No,2.0,0.0
Bachelors,2013.0,Bangalore,2.0,25.0,male,No,3.0,1.0
Bachelors,2012.0,,1.0,31.0,Male,No,4.0,0.0
Masters,2015.0,Pune,25.104331005232446,39.0,Female,No,0.0,0.0
Masters,2015.0,,3.0,26.0,Male,No,4.0,1.0
Bachelors,2017.0,Bangalore,2.0,,FEMALE,No,3.0,1.0
Bachelors,2013.0,Bangalore,3.0,26.0,Male,NO,4.0,0.0
Bachelors,2013.0,New Delhi,,35.0,Female,No,0.0,0.0
Bachelors,2013.0,Pune,2.0,28.0,Male,,5.0,22.207526878212015
BACHELORS,2012.0,Bangalore,3.0,32.0,Female,No,0.0,0.0
Masters,2017.0,New Delhi,2.0,22.0,Male,No,0.0,1.0
Bachelors,2014.0,Pune,3.0,36.0,Female,No,5.0,1.0
Bachelors,2015.0,Bangalore,3.0,38.0,,No,1.0,
Bachelors,2014.0,Bangalore,3.0,39.0,Female,No,1.0,0.0
masters,2017.0,New Delhi,2.0,25.0,Female,,3.0,1.0
Bachelors,2016.0,Pune,error,27.0,Male,No,5.0,0.0
Masters,2014.0,Pune,3.0,38.0,Male,Yes,2.0,0.0
,2012.0,,3.0,22.0,Female,No,0.0,0.0
Bachelors,error,Bangalore,3.0,33.0,Male,No,2.0,0.0
Bachelors,,PUNE,3.0,24.0,Male,No,2.0,0.0
Bachelors,2014.0,Bangalore,3.0,37.0,Male,No,5.0,0.0
Bachelors,2018.0,Pune,3.0,,Male,Yes,0.0,1.0
,2017.0,Pune,3.0,32.0,Male,Yes,2.0,0.0
PHD,2016.0,New Delhi,3.0,33.0,Male,No,0.0,1.0
Bachelors,2014.0,New Delhi,3.0,32.0,Male,NO,5.0,0.0
Bachelors,2017.0,Bangalore,,24.0,male,No,2.0,1.0
Bachelors,2016.0,Bangalore,3.0,27.0,Male,Yes,73.1163750232798,0.0
Bachelors,2012.0,pune,2.0,35.0,Female,No,2.0,1.0
PHD,2013.0,BANGALORE,3.0,40.0,Male,No,1.0,0.0
Bachelors,2017.0,New Delhi,2.0,-47.0,Female,No,4.0,0.0
Bachelors,2016.0,New Delhi,3.0,39.0,Female,No,0.0,0.0
Bachelors,2014.0,Pune,3.0,26.0,Male,No,4.0,0.0
Masters,2015.0,,2.0,-47.0,Female,No,2.0,0.0
Bachelors,2013.0,Bangalore,3.0,29.0,Male,No,4.0,0.0
Bachelors,2015.0,PUNE,2.0,23.0,Female,YES,1.0,22.207526878212015
Bachelors,2015.0,pune,3.0,32.0,,No,0.0,0.0
Bachelors,2014.0,Pune,3.0,28.0,,Yes,4.0,0.0
Masters,2013.0,New Delhi,2.0,32.0,Male,Yes,2.0,1.0
Bachelors,2012.0,New Delhi,3.0,32.0,Female,No,0.0,0.0
Bachelors,2013.0,Bangalore,3.0,,Male,no,0.0,0.0
PHD,2017.0,Pune,error,30.0,Male,No,5.0,0.0
PHD,2015.0,New Delhi,3.0,31.0,Male,NO,3.0,0.0
Bachelors,2012.0,Bangalore,3.0,25.0,Male,No,3.0,1.0
Bachelors,2013.0,Bangalore,3.0,37.0,Female,No,4.0,0.0
Masters,2017.0,New Delhi,2.0,27.0,MALE,No,5.0,1.0
Bachelors,2104.426204825029,New Delhi,3.0,25.0,Female,No,3.0,0.0
Bachelors,2015.0,Pune,2.0,22.0,Female,No,0.0,1.0
Bachelors,2018.0,,3.0,38.0,Male,No,2.0,1.0
Bachelors,2015.0,New Delhi,3.0,22.0,Male,No,0.0,0.0
Bachelors,2017.0,Pune,3.0,38.0,Male,No,2.0,0.0
PHD,2015.0,New Delhi,1.0,38.0,MALE,No,5.0,0.0
Bachelors,2016.0,New Delhi,2.0,26.0,,No,4.0,1.0
Masters,2017.0,New Delhi,2.0,31.0,Male,No,4.0,0.0
Masters,2014.0,New Delhi,3.0,28.0,Male,No,5.0,0.0
PHD,2017.0,New Delhi,25.104331005232446,34.0,female,No,3.0,
Masters,2013.0,,3.0,31.0,Male,No,2.0,0.0
Bachelors,2014.0,New Delhi,3.0,26.0,Female,No,4.0,0.0
Bachelors,2013.0,,,40.0,Female,No,,
Bachelors,2016.0,Bangalore,3.0,31.0,,No,0.0,0.0
Bachelors,2013.0,Bangalore,3.0,26.0,Female,No,,0.0
BACHELORS,2018.0,Pune,3.0,32.0,Female,No,1.0,1.0
Bachelors,2012.0,Bangalore,3.0,,Female,No,5.0,0.0
Bachelors,2017.0,BANGALORE,error,25.0,Male,No,3.0,0.0
Bachelors,2017.0,Bangalore,3.0,40.0,Male,No,0.0,0.0
Masters,2013.0,New Delhi,3.0,31.0,Male,No,2.0,1.0
Bachelors,2015.0,Bangalore,3.0,-47.0,Male,No,,0.0
,2014.0,Bangalore,3.0,31.0,Male,No,5.0,0.0
Bachelors,2015.0,Pune,25.104331005232446,140.47735463165102,Male,NO,0.0,0.0
Bachelors,2016.0,Bangalore,3.0,34.0,Female,No,0.0,0.0
PHD,2018.0,New Delhi,3.0,38.0,female,No,5.0,22.207526878212015
Bachelors,2015.0,Bangalore,3.0,23.0,Male,Yes,1.0,0.0
,2017.0,Bangalore,3.0,27.0,Male,No,5.0,0.0
Bachelors,2016.0,Bangalore,3.0,34.0,Male,No,1.0,0.0
Bachelors,2012.0,Bangalore,error,39.0,Male,No,3.0,0.0
Bachelors,2018.0,Bangalore,3.0,24.0,Male,Yes,2.0,1.0
Bachelors,2015.0,Pune,3.0,37.0,Female,No,1.0,1.0
PHD,2013.0,New Delhi,3.0,23.0,Male,No,1.0,0.0
Bachelors,2018.0,Bangalore,3.0,36.0,Male,No,3.0,1.0
NONE,2014.0,New Delhi,3.0,23.0,Male,No,1.0,0.0
Bachelors,2012.0,Pune,3.0,31.0,Male,No,3.0,0.0
Bachelors,2015.0,Bangalore,3.0,22.0,Male,No,0.0,0.0
Bachelors,2015.0,Pune,2.0,24.0,Female,No,2.0,1.0
Bachelors,2018.0,Pune,2.0,28.0,Female,No,4.0,1.0
Bachelors,2014.0,Pune,,33.0,Male,No,3.0,0.0
Bachelors,2104.426204825029,Bangalore,3.0,35.0,Female,,73.1163750232798,1.0
Bachelors,2012.0,New Delhi,3.0,30.0,Female,Yes,1.0,0.0
Bachelors,2014.0,Bangalore,3.0,28.0,,No,3.0,0.0
Bachelors,2015.0,Bangalore,3.0,22.0,,Yes,0.0,0.0
Bachelors,2014.0,Bangalore,,38.0,Male,No,3.0,0.0
Bachelors,2014.0,Pune,3.0,39.0,Male,No,4.0,0.0
PHD,2012.0,Bangalore,1.0,38.0,Male,No,5.0,0.0
Bachelors,2014.0,bangalore,3.0,22.0,Female,No,0.0,1.0
Bachelors,2014.0,New Delhi,3.0,36.0,Female,No,5.0,0.0
Bachelors,2104.426204825029,Bangalore,3.0,27.0,Male,No,5.0,0.0
Bachelors,2016.0,Pune,1.0,32.0,Male,No,2.0,0.0
Bachelors,2017.0,New Delhi,2.0,140.47735463165102,female,No,2.0,0.0
Bachelors,error,Pune,2.0,36.0,none,No,5.0,0.0
Bachelors,2018.0,,3.0,34.0,Male,Yes,5.0,1.0
Bachelors,2015.0,Bangalore,25.104331005232446,28.0,Male,No,1.0,0.0
Bachelors,2018.0,BANGALORE,3.0,36.0,Female,Yes,1.0,1.0
PHD,2015.0,New Delhi,3.0,22.0,Female,No,0.0,0.0
Bachelors,2014.0,New Delhi,1.0,28.0,Female,No,5.0,
Bachelors,2016.0,Pune,2.0,27.0,Female,No,5.0,1.0
Bachelors,2014.0,Bangalore,1.0,39.0,Female,No,4.0,
Bachelors,2012.0,Bangalore,3.0,31.0,NONE,No,0.0,0.0
Bachelors,2013.0,Bangalore,3.0,26.0,Male,Yes,4.0,0.0
,2012.0,Bangalore,3.0,31.0,Male,No,3.0,0.0
Bachelors,2015.0,Pune,2.0,140.47735463165102,Female,No,2.0,1.0
Bachelors,2017.0,Pune,2.0,38.0,Female,No,1.0,1.0
Bachelors,2014.0,Pune,3.0,38.0,Male,No,2.0,22.207526878212015
Bachelors,2104.426204825029,Pune,3.0,32.0,Male,No,3.0,0.0
Bachelors,2014.0,Bangalore,3.0,26.0,Male,No,,0.0
Masters,2017.0,Pune,2.0,33.0,Female,no,2.0,0.0
Bachelors,2015.0,Bangalore,3.0,140.47735463165102,Female,No,,0.0
Bachelors,2018.0,Pune,3.0,36.0,Male,Yes,1.0,1.0
Bachelors,2014.0,Bangalore,3.0,27.0,,No,5.0,0.0
Masters,2017.0,Pune,error,-47.0,male,No,5.0,0.0
Bachelors,2017.0,New Delhi,2.0,40.0,Female,No,5.0,0.0
Masters,2012.0,Bangalore,error,31.0,Female,No,4.0,0.0
Bachelors,2014.0,Bangalore,3.0,140.47735463165102,,No,0.0,0.0
Masters,2017.0,none,2.0,-47.0,none,no,0.0,1.0
Bachelors,2016.0,New Delhi,3.0,26.0,Female,No,4.0,0.0
Bachelors,2017.0,New Delhi,3.0,28.0,Female,No,1.0,1.0
Bachelors,2014.0,Bangalore,3.0,38.0,Male,Yes,5.0,0.0
,2015.0,Pune,3.0,31.0,Male,No,0.0,0.0
Bachelors,2016.0,Bangalore,3.0,24.0,Male,No,2.0,0.0
Bachelors,2015.0,Pune,error,25.0,Male,No,3.0,1.0
PHD,2013.0,Bangalore,3.0,26.0,Male,No,4.0,0.0
,2017.0,Bangalore,,40.0,Male,No,73.1163750232798,0.0
Bachelors,,Pune,2.0,34.0,FEMALE,NONE,4.0,1.0
Bachelors,2016.0,Bangalore,3.0,32.0,Male,,0.0,0.0
BACHELORS,2014.0,Pune,3.0,37.0,Male,no,1.0,0.0
Bachelors,2015.0,Bangalore,3.0,33.0,male,No,3.0,1.0
Bachelors,,Pune,3.0,27.0,Male,NONE,5.0,0.0
Bachelors,2012.0,New Delhi,3.0,36.0,Male,No,3.0,0.0
Bachelors,2104.426204825029,Bangalore,3.0,30.0,Female,No,4.0,0.0
Masters,2017.0,Pune,2.0,26.0,Female,No,4.0,0.0
Bachelors,2012.0,Bangalore,3.0,23.0,Male,Yes,,0.0
Masters,2104.426204825029,Pune,2.0,31.0,Female,No,2.0,0.0
Bachelors,2013.0,Bangalore,3.0,22.0,Male,,0.0,0.0
Masters,2017.0,New Delhi,2.0,24.0,Female,No,2.0,1.0
Bachelors,2016.0,Bangalore,3.0,37.0,Female,YES,4.0,0.0
Masters,2018.0,New Delhi,3.0,35.0,Male,No,2.0,1.0
Bachelors,2013.0,Bangalore,3.0,22.0,Male,No,0.0,1.0
Bachelors,2012.0,Pune,3.0,35.0,Male,No,5.0,0.0
,2014.0,New Delhi,3.0,30.0,Female,No,3.0,
Bachelors,,Bangalore,error,30.0,Male,No,0.0,0.0
Bachelors,2014.0,Pune,3.0,29.0,Male,No,3.0,0.0
Masters,2017.0,Bangalore,3.0,36.0,Male,no,4.0,1.0
,2014.0,Bangalore,3.0,37.0,Male,No,4.0,
Bachelors,2016.0,pune,3.0,40.0,Male,No,2.0,0.0
Bachelors,2015.0,,2.0,140.47735463165102,Female,,4.0,1.0
Masters,2017.0,New Delhi,2.0,,Female,No,4.0,0.0
Bachelors,2017.0,Bangalore,3.0,38.0,Male,No,3.0,0.0
none,2014.0,Bangalore,3.0,31.0,Male,No,3.0,1.0
Bachelors,2014.0,Bangalore,3.0,,Female,No,0.0,0.0
Bachelors,2012.0,Pune,3.0,34.0,Male,No,0.0,0.0
Bachelors,2015.0,New Delhi,3.0,31.0,Female,No,0.0,0.0
Bachelors,error,bangalore,3.0,39.0,Female,No,3.0,0.0
Masters,,New Delhi,error,33.0,Female,No,2.0,1.0
Bachelors,2015.0,Bangalore,3.0,33.0,Male,No,4.0,0.0
,2012.0,Bangalore,3.0,38.0,Male,,4.0,0.0
Bachelors,,Pune,2.0,22.0,Female,No,0.0,1.0
Bachelors,2014.0,Pune,2.0,32.0,Female,No,0.0,1.0
Bachelors,2014.0,Pune,,34.0,Male,No,5.0,0.0
Bachelors,2014.0,BANGALORE,1.0,31.0,Female,No,5.0,0.0
Bachelors,2016.0,Bangalore,3.0,23.0,Male,No,1.0,0.0
Bachelors,2013.0,Pune,2.0,39.0,Female,No,1.0,1.0
Bachelors,2017.0,New Delhi,3.0,26.0,Male,No,4.0,0.0
Bachelors,2013.0,Pune,2.0,33.0,Female,Yes,4.0,1.0
Bachelors,2013.0,Bangalore,3.0,27.0,Female,No,5.0,0.0
PHD,2018.0,New Delhi,3.0,24.0,Male,,2.0,1.0
Bachelors,2017.0,,3.0,38.0,Male,No,1.0,0.0
Bachelors,2017.0,Bangalore,3.0,27.0,Male,,5.0,0.0
Bachelors,2014.0,Bangalore,3.0,,Female,No,5.0,0.0
Bachelors,2104.426204825029,Bangalore,error,23.0,Male,No,1.0,0.0
Bachelors,2014.0,New Delhi,3.0,26.0,Female,No,4.0,0.0
Bachelors,2016.0,Bangalore,3.0,140.47735463165102,,No,5.0,0.0
Bachelors,2017.0,Bangalore,3.0,32.0,Female,No,3.0,0.0
Bachelors,2015.0,Pune,2.0,36.0,Female,No,3.0,1.0
Bachelors,2017.0,Bangalore,3.0,28.0,Male,No,0.0,0.0
Bachelors,2017.0,New Delhi,2.0,31.0,Male,No,3.0,0.0
Masters,2017.0,New Delhi,2.0,36.0,Female,No,3.0,0.0
Bachelors,2014.0,Bangalore,3.0,24.0,Male,No,2.0,0.0
Bachelors,2012.0,,3.0,27.0,Male,No,5.0,1.0
Bachelors,2017.0,Bangalore,3.0,140.47735463165102,Male,No,3.0,1.0
Bachelors,2104.426204825029,Pune,3.0,39.0,Female,no,2.0,1.0
Bachelors,error,Bangalore,3.0,23.0,Female,No,1.0,22.207526878212015
Bachelors,2014.0,Bangalore,3.0,,Male,No,1.0,0.0
Masters,2013.0,New Delhi,3.0,33.0,Female,No,2.0,0.0
Bachelors,2017.0,New Delhi,3.0,39.0,Female,no,,0.0
Masters,2017.0,Bangalore,2.0,24.0,Female,No,2.0,0.0
Bachelors,,Pune,3.0,33.0,Male,No,2.0,0.0
Bachelors,2016.0,Pune,2.0,29.0,Female,No,4.0,1.0
Masters,2017.0,Pune,3.0,24.0,,No,2.0,1.0
Masters,2015.0,Pune,3.0,27.0,FEMALE,No,73.1163750232798,22.207526878212015
Masters,2013.0,New Delhi,2.0,35.0,Female,No,2.0,
Bachelors,2015.0,Pune,2.0,28.0,Female,No,2.0,
Bachelors,2016.0,Bangalore,3.0,140.47735463165102,Male,No,0.0,0.0
Bachelors,2013.0,Bangalore,3.0,-47.0,Male,No,5.0,1.0
Bachelors,2014.0,Bangalore,3.0,36.0,,No,3.0,1.0
Bachelors,2017.0,New Delhi,2.0,,Female,No,3.0,0.0
Bachelors,2012.0,New Delhi,3.0,35.0,Female,No,5.0,0.0
Bachelors,2016.0,Bangalore,3.0,,Male,No,4.0,0.0
PHD,2018.0,Bangalore,3.0,33.0,Male,No,2.0,1.0
Bachelors,,,3.0,23.0,Male,,,0.0
Bachelors,2014.0,Bangalore,3.0,28.0,Male,No,73.1163750232798,1.0
Bachelors,2016.0,Bangalore,3.0,140.47735463165102,Male,No,5.0,22.207526878212015
Bachelors,2017.0,BANGALORE,3.0,26.0,Female,No,4.0,0.0
Bachelors,2014.0,Bangalore,3.0,33.0,Male,No,3.0,0.0
Bachelors,2016.0,Bangalore,3.0,,Male,No,3.0,0.0
bachelors,2013.0,Bangalore,3.0,33.0,Male,no,3.0,
bachelors,2013.0,Pune,3.0,36.0,Female,No,0.0,1.0
Bachelors,2015.0,New Delhi,3.0,26.0,Male,no,4.0,22.207526878212015
Bachelors,2012.0,Bangalore,3.0,26.0,Male,No,4.0,0.0
Bachelors,2014.0,Bangalore,3.0,39.0,Female,No,5.0,0.0
Bachelors,2013.0,Bangalore,3.0,28.0,Male,No,5.0,0.0
,2018.0,Bangalore,3.0,24.0,Male,No,2.0,1.0
Bachelors,2012.0,Bangalore,3.0,36.0,Female,No,4.0,0.0
Bachelors,2016.0,Bangalore,3.0,33.0,MALE,No,0.0,0.0
Bachelors,2013.0,,1.0,33.0,Female,No,0.0,1.0
Masters,2017.0,Pune,2.0,30.0,Male,Yes,2.0,1.0
Masters,2012.0,New Delhi,3.0,27.0,Male,No,5.0,
Bachelors,2015.0,Bangalore,3.0,33.0,Male,Yes,4.0,0.0
Bachelors,2016.0,Pune,2.0,35.0,Female,No,4.0,
,2014.0,PUNE,2.0,40.0,Female,No,,
BACHELORS,2017.0,Pune,2.0,25.0,,No,3.0,0.0
Bachelors,2014.0,Bangalore,3.0,38.0,Male,No,2.0,0.0
Bachelors,2017.0,New Delhi,2.0,40.0,Male,No,5.0,0.0
Bachelors,2014.0,Bangalore,3.0,29.0,Male,Yes,0.0,0.0
Bachelors,2012.0,Bangalore,3.0,27.0,Male,No,5.0,0.0
Bachelors,2015.0,Bangalore,3.0,40.0,Male,No,4.0,22.207526878212015
Masters,2017.0,New Delhi,2.0,25.0,Female,No,,
,2016.0,Pune,2.0,,Female,No,3.0,1.0
Bachelors,2017.0,New Delhi,2.0,,MALE,No,0.0,1.0
PHD,2015.0,Pune,2.0,35.0,Female,No,0.0,0.0
Bachelors,2012.0,Bangalore,3.0,140.47735463165102,Male,No,3.0,0.0
Bachelors,2104.426204825029,New Delhi,2.0,140.47735463165102,Female,No,3.0,1.0
Bachelors,2015.0,Bangalore,3.0,29.0,Female,No,1.0,0.0
Masters,,New Delhi,25.104331005232446,37.0,Male,No,0.0,0.0
Bachelors,2014.0,Bangalore,3.0,35.0,Male,No,1.0,0.0
Bachelors,,Bangalore,3.0,26.0,Male,No,4.0,
Masters,,New Delhi,3.0,140.47735463165102,Male,No,,1.0
Bachelors,error,Bangalore,3.0,24.0,Male,No,2.0,0.0
Bachelors,2014.0,Bangalore,3.0,,MALE,,0.0,0.0
bachelors,2014.0,Bangalore,3.0,34.0,Male,No,5.0,0.0
Masters,2018.0,New Delhi,3.0,27.0,Female,Yes,5.0,1.0
Bachelors,2016.0,,3.0,35.0,Male,No,1.0,0.0
Bachelors,2017.0,Pune,25.104331005232446,27.0,Male,No,5.0,0.0
masters,2017.0,New Delhi,3.0,34.0,male,No,1.0,1.0
Bachelors,2018.0,Bangalore,3.0,40.0,FEMALE,No,4.0,
Bachelors,2012.0,Pune,3.0,39.0,Male,,4.0,0.0
Bachelors,2013.0,Pune,1.0,39.0,Female,Yes,0.0,
Bachelors,2015.0,Bangalore,3.0,22.0,Male,No,0.0,1.0
Masters,2017.0,Pune,2.0,33.0,Male,Yes,2.0,0.0
Bachelors,2014.0,Bangalore,3.0,39.0,Male,No,0.0,0.0
Bachelors,2017.0,Bangalore,25.104331005232446,39.0,Male,No,3.0,0.0
Bachelors,2017.0,Bangalore,3.0,40.0,Female,No,3.0,0.0
Bachelors,2014.0,BANGALORE,3.0,38.0,Female,No,1.0,0.0
Bachelors,2018.0,New Delhi,3.0,36.0,Female,Yes,2.0,1.0
Bachelors,2013.0,Pune,2.0,37.0,Male,,5.0,0.0
Bachelors,error,Pune,2.0,33.0,Female,No,2.0,1.0
Bachelors,2013.0,Bangalore,3.0,-47.0,Female,NO,,1.0
Bachelors,2013.0,Pune,25.104331005232446,34.0,Male,NO,5.0,
Bachelors,2015.0,Bangalore,3.0,28.0,Male,No,2.0,0.0
Bachelors,2018.0,Bangalore,3.0,31.0,Male,Yes,0.0,1.0
Masters,2012.0,New Delhi,3.0,37.0,male,no,4.0,
Bachelors,2018.0,Pune,3.0,26.0,Male,No,4.0,1.0
Masters,,New Delhi,3.0,34.0,Female,No,,1.0
Bachelors,2015.0,PUNE,,39.0,Male,No,1.0,0.0
Bachelors,2017.0,Pune,2.0,23.0,FEMALE,No,73.1163750232798,1.0
,,Bangalore,3.0,35.0,,No,4.0,0.0
Bachelors,error,Pune,3.0,25.0,Male,,3.0,0.0
Bachelors,2013.0,Pune,2.0,38.0,Male,No,0.0,1.0
Masters,2017.0,New Delhi,25.104331005232446,23.0,Male,No,1.0,0.0
Masters,2017.0,New Delhi,error,26.0,Male,No,4.0,
,2018.0,New Delhi,error,33.0,Female,No,2.0,22.207526878212015
Bachelors,2104.426204825029,Pune,2.0,,Female,No,4.0,1.0
Bachelors,2013.0,Bangalore,3.0,35.0,Male,No,5.0,0.0
Bachelors,,Bangalore,3.0,23.0,Female,,1.0,0.0
BACHELORS,2013.0,PUNE,3.0,31.0,Male,No,2.0,
Bachelors,2017.0,Bangalore,3.0,24.0,Male,Yes,2.0,0.0
Bachelors,2015.0,Bangalore,3.0,28.0,Male,No,,0.0
Bachelors,2013.0,Pune,25.104331005232446,37.0,Female,No,0.0,1.0
Bachelors,2012.0,,3.0,36.0,Female,No,1.0,22.207526878212015
Bachelors,2015.0,Bangalore,3.0,28.0,Male,No,1.0,1.0
Bachelors,2017.0,New Delhi,2.0,,Male,,5.0,0.0
Bachelors,2014.0,Bangalore,3.0,26.0,Male,No,4.0,0.0
Masters,2015.0,Pune,2.0,29.0,Female,No,1.0,0.0
Masters,2018.0,New Delhi,3.0,-47.0,Female,No,2.0,22.207526878212015
Bachelors,error,Pune,25.104331005232446,36.0,Male,none,4.0,0.0
